favorite_count,source,text,location,place,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter for Android,"b'How many doses of Pfizer COVID vaccine have been shipped that maybe defective, weak or become totally useless due t\xe2\x80\xa6 https://t.co/7ERtSZPh8j'",United States,"Four Corners, FL",,False,Tue Nov 16 16:42:56 +0000 2021,1,b'1460649596657582081'
3,Twitter for iPhone,b'Here is the full #Covid_19 update from @MayorBowser &amp; @_DCHealth https://t.co/PFXmt5DJ8D',"District of Columbia, USA","Washington, DC",falcicchio,False,Tue Nov 16 16:43:22 +0000 2021,2,b'1460649705487147013'
5,Twitter for iPhone,"b'This isn\xe2\x80\x99t ideal, first William Carrier and now Marchessault go on the Covid list. \n\n@VinceSapienza has also report\xe2\x80\xa6 https://t.co/Vo7xMQ6fWP'","Las Vegas, NV","Nevada, USA",,False,Tue Nov 16 16:43:52 +0000 2021,1,b'1460649835439136775'
0,Twitter for iPhone,b'Time to make that COVID-19 paper!!! \xf0\x9f\x98\xb7\xf0\x9f\xa6\xa0\xf0\x9f\xa7\xbb\xf0\x9f\x92\xb5\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x92\xaf\xf0\x9f\xa4\x99\xf0\x9f\x8f\xbc',"Kailua, HI 96734","Kailua, HI",,False,Tue Nov 16 16:46:20 +0000 2021,0,b'1460650454593929217'
0,Twitter for Android,"b""Been there done that.....@DrEricDing haven't you heard of VIRALEZE BROAD SPECTRUM ANTIVIRAL NASAL SPRAY\xe2\x80\xa6 https://t.co/R469MH54wN""",,"Perth, Western Australia",,False,Tue Nov 16 16:47:05 +0000 2021,0,b'1460650642284834816'
0,Twitter for iPhone,b'#drawingthenews Daran Duffy together with his wife and daughter wear yellow stars on their chest during an appearan\xe2\x80\xa6 https://t.co/eBVqCqZcY5',"iPhone: 41.041775,-71.909828","Brooklyn, NY",,False,Tue Nov 16 16:47:25 +0000 2021,0,b'1460650726024228873'
5,Twitter for iPhone,b'Remarkable vaccination rate for DC https://t.co/HIypgdbJsi',"Washington, DC","Washington, DC",,False,Tue Nov 16 16:48:46 +0000 2021,1,b'1460651065154621441'
0,Twitter for iPhone,b'Anying https://t.co/mhdb7U2LH6',,"North Region, Singapore",,False,Tue Nov 16 16:49:48 +0000 2021,0,b'1460651324635115522'
16,Twitter for iPhone,"b'Fully vaccinated Gibraltar has administered 94,019 doses of COVID vaccines so far. Assuming every person needs 2 do\xe2\x80\xa6 https://t.co/h7a4oB5Ua4'","London, Ontario","Sechelt, British Columbia",,False,Tue Nov 16 16:52:07 +0000 2021,7,b'1460651908004126723'
2,Twitter for iPhone,b'Oh my goodness https://t.co/w6ODa95cvR',"Las Vegas, NV","Las Vegas, NV",,False,Tue Nov 16 16:53:49 +0000 2021,1,b'1460652337203068932'
0,Twitter for iPhone,"b'Some schools are \xe2\x80\x98getting closer\xe2\x80\x99 to going remote amid COVID-19 spike, staffing challenges https://t.co/nJ5WzcxaKU'","Eagle County, CO","Gypsum, CO",,False,Tue Nov 16 16:54:08 +0000 2021,0,b'1460652415884091406'
0,Twitter for iPhone,b'#Sindh #Covid Orders #CoronaVirus #Corona #CoronaVirusPakistan https://t.co/WnjiLbXfZn',"Karachi, Pakistan","Karachi, Pakistan",,False,Tue Nov 16 16:54:47 +0000 2021,1,b'1460652579340312584'
1,Twitter for iPhone,"b'Our first two publications from the #COVQUAL project exploring the views, motivations and experiences of covid-19 v\xe2\x80\xa6 https://t.co/Awak0QxNC9'","Oxford, England","Oxford, England",,False,Tue Nov 16 16:55:03 +0000 2021,0,b'1460652646319235075'
1,Twitter for iPhone,b'@EfromMi @bebetterbegood1 @KenKerch @Larjmarj4uMarj Death is far from the only impact of COVID-19',"Detroit, MI","Detroit, MI",EfromMi,False,Tue Nov 16 16:56:22 +0000 2021,0,b'1460652977530843138'
0,Twitter for iPhone,b'Brilliant story. https://t.co/yeVQHMzIh9',Spain,"Birmingham, England",,False,Tue Nov 16 16:56:53 +0000 2021,0,b'1460653109722685442'
1,Twitter for iPhone,b'Realized last night that I\xe2\x80\x99ve been having symptoms of parosmia for a couple weeks now. Had breakthrough COVID (afte\xe2\x80\xa6 https://t.co/hGBZcuDW7F',"Los Angeles, CA","Santa Clarita, CA",,False,Tue Nov 16 16:57:17 +0000 2021,0,b'1460653210570407938'
0,Twitter for iPhone,b'Torture is legal in the United States https://t.co/XmZx5faTu1',"Orlando, FL","Orlando, FL",,False,Tue Nov 16 17:00:28 +0000 2021,0,b'1460654010252374024'
0,Twitter for iPhone,"b'Iowa again displays how stupid it has become, rivaling my Florida. https://t.co/tk7x4OOsG1'","Palmetto, FL","Florida, USA",,False,Tue Nov 16 17:00:41 +0000 2021,0,b'1460654064790867981'
2,Twitter for iPhone,b'#Maharashtra #Covid_19 Mask up &amp; Please take your jabs. https://t.co/KZkKc8y0Qi',Pune,"Haveli, India",,False,Tue Nov 16 17:00:57 +0000 2021,0,b'1460654131174002690'
0,Twitter for Android,"b""Ivermectin is currently used for about 28% of the world's population. Countries where COVID-19 mortality is close t\xe2\x80\xa6 https://t.co/VvURNdWoBl""",Bangkok,"Amphoe Ko Chang, Trat Province",drizzel_dries,False,Tue Nov 16 17:00:52 +0000 2021,0,b'1460654111737593857'
0,Twitter for Android,b'Rise in COVID-19 deaths takes a toll on Vegas funeral home - https://t.co/mwgNN67j1z',Las Vegas,"Las Vegas, NV",,False,Tue Nov 16 17:01:46 +0000 2021,0,b'1460654338401964033'
3,Twitter for iPhone,"b'DC to lift indoor mask mandate Monday, Mayor Bowser says https://t.co/wDcSmefZtF'","Washington, DC","Washington, DC",,False,Tue Nov 16 17:02:24 +0000 2021,4,b'1460654495554228237'
1,Twitter for Android,"b""Can't he call Tehrans mayor? He did over covid-19 \xf0\x9f\xa4\x94\nhttps://t.co/fJEuqWtMd1 https://t.co/SfPpRNLsP6""","London, England","Lewisham, London",,False,Tue Nov 16 17:02:44 +0000 2021,0,b'1460654583395590145'
0,Twitter for Android,b'https://t.co/X3R6PVl4wO\n\n(Reuters) -Pfizer Inc said on Tuesday it will allow generic manufacturers to supply its ex\xe2\x80\xa6 https://t.co/YtMtCRwnCh',"Pittsburgh, PA.","Pittsburgh, PA",,False,Tue Nov 16 17:03:55 +0000 2021,0,b'1460654879622537225'
5,Twitter for iPhone,b'JUST IN: Derek Hough reveals he\xe2\x80\x99s contracted COVID-19 days before the #DWTS finale \n\nHis announcement here:\xe2\x80\xa6 https://t.co/jQQTUMoFOi',"Los Angeles, CA","West Hollywood, CA",,False,Tue Nov 16 17:04:35 +0000 2021,0,b'1460655045276430338'
0,Twitter for Android,"b'https://t.co/5uK48s4ZZr\n\nLast Thursday, Colorado \xe2\x80\x94 breaking with federal officials \xe2\x80\x94 became the first state in the\xe2\x80\xa6 https://t.co/BoJdPMkQEH'","Pittsburgh, PA.","Pittsburgh, PA",,False,Tue Nov 16 17:04:23 +0000 2021,0,b'1460654997524385799'
121,Twitter for iPhone,b'More details https://t.co/YluHAbRd08',New York City,"Manhattan, NY",TheEliKlein,False,Tue Nov 16 17:06:50 +0000 2021,12,b'1460655612484849669'
15,Twitter for iPhone,"b'This past weekend, my 6-year old son received the COVID-19 vaccine. Family + health is everything. #Vaccinated https://t.co/qjhq6VOFhy'","Las Vegas, NV","Enterprise, NV",,False,Tue Nov 16 17:07:27 +0000 2021,0,b'1460655768986808326'
7,Twitter for iPhone,b'Reporting this brought a sense of hope I haven\xe2\x80\x99t felt in a while.\n\nWe spent the day on the Umatilla Indian Reservat\xe2\x80\xa6 https://t.co/LZfSACZVd9',"Pendleton, OR","Pendleton, OR",,False,Tue Nov 16 17:08:26 +0000 2021,5,b'1460656017021161478'
1,Twitter for Android,"b""COVID-19 did more than COP-26 to reduce carbon emissions. It's not that the pandemic is good, but that state actors\xe2\x80\xa6 https://t.co/6AI0cRxezY""",occupied Tongva land,"Upland, CA",,False,Tue Nov 16 17:09:01 +0000 2021,0,b'1460656161703612420'
0,Twitter for Android,b'Lockdown for Dehli due to #AirPollution not #COVID19 #india #burning #waste #transport \nhttps://t.co/XcfnU6hWD4',"Santa Monica, CA","Santa Monica, CA",,False,Tue Nov 16 17:09:21 +0000 2021,0,b'1460656246294413313'
2,Twitter for iPhone,b'\xf0\x9f\x99\x8f sad time for her friends and family. She was delightful. I encourage us to learn from her death. Persons with Dow\xe2\x80\xa6 https://t.co/UYe7q5JzW7',"Cumberland, Nova Scotia","Amherst, Nova Scotia",,False,Tue Nov 16 17:11:20 +0000 2021,0,b'1460656747207700485'
2,Twitter for iPhone,b'Let\xe2\x80\x99s ask @BharatBiotech &amp; @PMOIndia for a clarification https://t.co/NeSX1pL5oL',"Mumbai, India","Mumbai, India",,False,Tue Nov 16 17:11:15 +0000 2021,0,b'1460656723836878850'
0,Twitter for iPhone,b'@GovofCO @jaredpolis Considering how few hospital beds are available in the state &amp; that 1 in 48 Coloradans are pos\xe2\x80\xa6 https://t.co/YzQD7LfZ5e',"Colorado, USA","Colorado, USA",GovofCO,False,Tue Nov 16 17:12:29 +0000 2021,0,b'1460657033770721282'
1,Twitter for Android,b'#covid19 good to know thx \xf0\x9f\x99\x82 https://t.co/Tdx6O88Gmx',"Brechin, Ontario, Canada","Ramara, Ontario",,False,Tue Nov 16 17:13:34 +0000 2021,0,b'1460657309428994057'
1,Twitter for iPhone,b'ICU folk - how many units routinely measuring anti-FXa levels? \xe2\x80\x98intermediate-dose thromboprophylaxis for critically\xe2\x80\xa6 https://t.co/TKgeQZ0Np3',Liverpool/Belfast/Manchester,"Liverpool, England",,False,Tue Nov 16 17:14:27 +0000 2021,1,b'1460657529483153410'
4,Twitter for iPhone,b'Always great meeting with @HIAACEO Joyce Carter and the leadership team at @HfxStanfield. COVID-19 has had a major\xe2\x80\xa6 https://t.co/KIXZIVYeHw',"Wolfville, Nova Scotia","Halifax, Nova Scotia",,False,Tue Nov 16 17:14:32 +0000 2021,0,b'1460657550844731400'
9,Twitter for iPhone,"b'Pandemic has shed lights on pre-existing gaps, already identified by #GREVIO in the area of specialist services for\xe2\x80\xa6 https://t.co/iPa2DS9fKn'","Tirana, Albania","Warsaw, Poland",,False,Tue Nov 16 17:15:15 +0000 2021,0,b'1460657732462198790'
1,Twitter for iPhone,b'Curious that the jetway has had cancer-causing chemicals in it for years and yet no one ever suggested that we mask\xe2\x80\xa6 https://t.co/IKKGikmcgY',"Oakland, CA",San Francisco International Airport (SFO),,False,Tue Nov 16 17:15:19 +0000 2021,0,b'1460657747691593731'
0,Twitter for Android,"b""I hope that they're serious https://t.co/mVyC4k4Dzd""",,"Kentucky, USA",,False,Tue Nov 16 17:16:54 +0000 2021,0,b'1460658146914021381'
0,Twitter for iPhone,b'https://t.co/bG8Xk0SBZq will be visiting @OvertonHoops tonight who host Munford in a Hall of Fame Game at Overton.\xe2\x80\xa6 https://t.co/1Tk3NIPKt3',"Memphis, TN.","Memphis, TN",,False,Tue Nov 16 17:17:22 +0000 2021,0,b'1460658265013035015'
3,Twitter for iPhone,b'.@AGEricSchmitt has previously filed a suit against OHSA\xe2\x80\x99s vaccine mandate. #moleg https://t.co/e9Hwd7SbtM',"Jefferson City, MO","Jefferson City, MO",,False,Tue Nov 16 17:17:51 +0000 2021,2,b'1460658384533868551'
0,Twitter for Android,b'Covid-19 Pubs curfew and working at home return in Ireland\nhttps://t.co/pAhYwZTDCn',"England, United Kingdom","Ipswich, England",,False,Tue Nov 16 17:18:46 +0000 2021,0,b'1460658616139190277'
8,Twitter for Android,b'Why are gas pump screens telling me the Dr Oz says I should take vitamin D and zinc to stay healthy and avoid coron\xe2\x80\xa6 https://t.co/Tu1SPWNb4R',,"Michigan, USA",,False,Tue Nov 16 17:22:24 +0000 2021,1,b'1460659530841440265'
4,Twitter for iPhone,b'Valuable &amp; forward-looking conversation with \xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 Vice Foreign Minister Deng Li on further development of \xf0\x9f\x87\xa9\xf0\x9f\x87\xaa-\xf0\x9f\x87\xa8\xf0\x9f\x87\xb3 &amp; \xf0\x9f\x87\xaa\xf0\x9f\x87\xba-\xe2\x80\xa6 https://t.co/bWWPj9BM4W',"Mitte, Berlin","Berlin, Germany",,False,Tue Nov 16 17:22:59 +0000 2021,0,b'1460659679378423822'
2,Twitter for iPhone,b'I\xe2\x80\x99m the waiting area for my #COVID19 #Booster and the woman sitting next to me is eating a huge bag of potato chips\xe2\x80\xa6 https://t.co/xVDvsXl4Ff',"Belgrade Lakes, Maine","Waterville, ME",,False,Tue Nov 16 17:23:47 +0000 2021,0,b'1460659878708580353'
0,Twitter for iPhone,b'Join us today for a telephone townhall on COVID-19 vaccines in kids and teens. \n#TwitteRx #MedTwitter\xe2\x80\xa6 https://t.co/ZjKRc1DrfB',"Las Vegas, NV","Enterprise, NV",,False,Tue Nov 16 17:25:19 +0000 2021,2,b'1460660265515577346'
0,Twitter for iPhone,b'Stay home https://t.co/jR4NGiDmkn',California,"Monterey, CA",,False,Tue Nov 16 17:25:43 +0000 2021,0,b'1460660365620965390'
0,Twitter for Android,b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 fucking jokers https://t.co/6k6HFQhVAW',"Dublin City, Ireland","Kildare, Ireland",,False,Tue Nov 16 17:28:40 +0000 2021,0,b'1460661107463446551'
5,Twitter for iPhone,b'Why the bloody hell is the DC mask mandate ending? https://t.co/JMs402u1mc https://t.co/qJl53iXUDM',"Silver Spring, MD","Silver Spring, MD",,False,Tue Nov 16 17:29:43 +0000 2021,0,b'1460661370798628871'
9,Twitter for Android,b'\xe2\x9c\x88 #Chicago #ohare airport dinosaur is following #COVID19 masking rules! \xf0\x9f\xa6\x95\xf0\x9f\x98\xb7\n#ORD https://t.co/qhnyCD4DtE',NJ / NYC / USA,Chicago O'Hare International Airport,,False,Tue Nov 16 17:32:06 +0000 2021,0,b'1460661971083317251'
6,Twitter for Android,b'@LiveOnTheChat Worst kept secret.... we all knew where they got covid-19 from as soon as we found out they had covid-19!',"Delaware County, PA","Philadelphia, PA",LiveOnTheChat,False,Tue Nov 16 17:33:27 +0000 2021,0,b'1460662310163431434'
1,Twitter for Android,b'How does this make sense \xf0\x9f\xa4\xb7\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/w5KxaMaXas',,"Dublin City, Ireland",,False,Tue Nov 16 17:33:27 +0000 2021,0,b'1460662311581097990'
0,Foursquare,"b'Just got my third covid-19 shot.... (@ CVS Pharmacy at Target in Omaha, NE w/ @desifriend @quang20 @enigmardt\xe2\x80\xa6 https://t.co/23z00c4lt9'","Omaha, NE, USA","Omaha, NE",,False,Tue Nov 16 17:34:16 +0000 2021,0,b'1460662515214471170'
0,Twitter for iPhone,b'Not surprised. Kim is evil and unfit as a governor. \n\nI pity Iowa. https://t.co/3y5k1XnBS2',Southern CA by way of Iowa,"California, USA",,False,Tue Nov 16 17:35:44 +0000 2021,0,b'1460662885160345602'
1,Twitter for iPhone,b'Not this account being for \xe2\x80\x98urban pop culture\xe2\x80\x99 I CANNOT https://t.co/RE6ynGAYWN',"Leeds, England","Leeds, England",,False,Tue Nov 16 17:36:47 +0000 2021,0,b'1460663149703671817'
20,Twitter for iPhone,"b'According to the modeling, the peak in cases is expected to happen around Dec. 8, per @Garrett_Archer. \n\nThat\xe2\x80\x99ll be\xe2\x80\xa6 https://t.co/SpYtb31KCk'","Phoenix, AZ","Phoenix, AZ",,False,Tue Nov 16 17:36:55 +0000 2021,11,b'1460663184231059458'
2,Twitter for iPhone,b'Hope you plan to thank @GovernorVA and @vademocrats for setting the foundation for you to say this @GlennYoungkin https://t.co/O90PTbw5el',"Washington, DC","Arlington, VA",,False,Tue Nov 16 17:38:29 +0000 2021,0,b'1460663577241604104'
0,Twitter for iPhone,"b'Yes. Counties with high CASE rates have the highest RECOVERY rates &amp; best herd immunity rates: Sweden, Taiwan, Chin\xe2\x80\xa6 https://t.co/qXmUw05nQ8'","California, USA","San Francisco, CA",,False,Tue Nov 16 17:39:18 +0000 2021,0,b'1460663784314339330'
2,Twitter for iPhone,"b'""Create &amp; Reconnect Art Therapy"" Workshop - By the Art therapist\\ Trish Bedford\nWill be held in #Katara Art Studiou\xe2\x80\xa6 https://t.co/sgQdR30Q7U'","Doha, Qatar","Doha, Qatar",,False,Tue Nov 16 17:40:42 +0000 2021,0,b'1460664135394467847'
36,Twitter for Android,b'Well done @RehanJayawick https://t.co/gmO3GY7hvb',Ireland,"Fingal, Ireland",,False,Tue Nov 16 17:41:18 +0000 2021,4,b'1460664287291183111'
1,Twitter for iPhone,b'i\xe2\x80\x99m so embarrassed https://t.co/GiIJC7lLz5',Jamaica,Jamaica,,False,Tue Nov 16 17:41:47 +0000 2021,0,b'1460664408229748738'
15,Twitter for iPhone,"b'Colleagues, please tell me what you are thinking/feeling at this point in the pandemic? Would love to know how you\xe2\x80\xa6 https://t.co/OuCIEJqA7j'","Denver, CO","Lakewood, CO",,False,Tue Nov 16 17:43:40 +0000 2021,6,b'1460664884098572289'
1,Twitter for iPhone,b'Covid-19 update for Mercer County. Jail cases have been identified and all precautions are in place according to Wa\xe2\x80\xa6 https://t.co/7xV4DbTPkS',Mercer County,"Mercer, PA",,False,Tue Nov 16 17:44:24 +0000 2021,0,b'1460665068123836419'
13,Twitter for iPhone,b'How does the COVID-19 Protections Bill affect you? Follow along with us this week as we answer frequently asked que\xe2\x80\xa6 https://t.co/5H2vANInFF',"State Capitol, Nashville, TN","Nashville, TN",,False,Tue Nov 16 17:44:13 +0000 2021,5,b'1460665019574718480'
11,Twitter for Android,"b""Honestly teachers should stage a walk out ASAP. They've been treated like absolute shit since this pandemic began. https://t.co/v1CSuOAUo1""",Phil Grimes,"Cork, Ireland",,False,Tue Nov 16 17:44:09 +0000 2021,2,b'1460665005733470221'
8,Twitter for iPhone,b'Moderna has submitted request for authorization for age 6-11 #COVIDVaccine https://t.co/zIv6OOt3eb',"Burnaby, British Columbia","Burnaby, British Columbia",,False,Tue Nov 16 17:44:21 +0000 2021,1,b'1460665055175872514'
105,Twitter for iPhone,b'Would anyone else like climate change to be elevated to status of COVID19 in relation to speed and resources? I kno\xe2\x80\xa6 https://t.co/9Pli8z4Fwy',"Cork, Ireland","Cork, Ireland",,False,Tue Nov 16 17:45:35 +0000 2021,5,b'1460665362949849089'
10,Twitter for iPhone,"b'\xe2\x80\x9cSir: on a scale of 1-10 normalcy, 1 being \xe2\x80\x98we all refuse to wear pants and plan to throw filth across the chamber,\xe2\x80\xa6 https://t.co/YP3MPjZY3c'",kansas af,"Wichita, KS",,False,Tue Nov 16 17:45:57 +0000 2021,1,b'1460665458143772672'
0,Twitter for Android,b'Maco Man is an idiot. He has over 1000 Covid losses (and counting) on his watch. https://t.co/LF6J3dfZls',"Needville, TX","Texas, USA",,False,Tue Nov 16 17:48:10 +0000 2021,0,b'1460666015109595136'
5,Twitter for iPhone,b'I got my COVID-19 booster and no discernible side effects\xe2\x80\x94but I would like to point out that if #CVS finally stoppe\xe2\x80\xa6 https://t.co/MF9TYccLGk',Los Angeles,"Pasadena, CA",,False,Tue Nov 16 17:49:27 +0000 2021,0,b'1460666337886289921'
2,Twitter for iPhone,b'Must read. You must. https://t.co/aYOPlgDHmA',Welwyn,"Codicote, East",,False,Tue Nov 16 17:49:56 +0000 2021,2,b'1460666461400272898'
2,Twitter for iPhone,b'It finally got me\xe2\x80\xa6. Hello Covid-19 my old friend\xe2\x80\xa6.\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9\xf0\x9f\x98\xa9 \xe2\x80\xa6add a nasty eye infection into the mix and I\xe2\x80\x99m not looking g\xe2\x80\xa6 https://t.co/fZSHeEgSoj',winchester,"Kings Worthy, England",,False,Tue Nov 16 17:50:14 +0000 2021,1,b'1460666534624473089'
2,Twitter for iPhone,"b'Got my booster today! Get yours before the holidays, Hawks! https://t.co/Gyl9pi2dNB'","Houston, TX","Houston, TX",,False,Tue Nov 16 17:50:22 +0000 2021,0,b'1460666567713251330'
2,Twitter for Android,"b'Covid19 in Nagaland: 4 Test Positive, 16 Patients Recovered, 1 Death.\n\nFollow @wethenagas &amp; share News around you:\xe2\x80\xa6 https://t.co/TN8bszWTmn'",Dimapur,"Dimapur, India",,False,Tue Nov 16 17:51:07 +0000 2021,2,b'1460666757840969728'
2,Twitter for iPhone,b'WTAF. \nBye SDM. Nice knowing ya. https://t.co/Jg9vJS6L5C https://t.co/NDayFUclUl',"ÜT: 42.972388,-81.290086","Algoma, Unorganized, North Part, Ontario",,False,Tue Nov 16 17:52:06 +0000 2021,0,b'1460667005921636368'
0,Twitter for Android,"b""@IAGovernor doesn't believe  Covid exists, but just in case it's real, she never instituted a mask mandate, stopped\xe2\x80\xa6 https://t.co/KGiCSKscMS""",,"Bettendorf, IA",IAGovernor,False,Tue Nov 16 17:52:24 +0000 2021,0,b'1460667080081092608'
0,Twitter for iPhone,b'Vaccinating Children : Dr. Doreen Dupont RADIO https://t.co/PYNA0uMGqN #boosters #COVID19 #Children #SmileFaith',NW Sarasota County ,"Longboat Key, FL",,False,Tue Nov 16 17:53:44 +0000 2021,1,b'1460667415063375872'
3,Twitter for Android,"b""I guess I won't be going to a pharmacy any time soon \xf0\x9f\x98\x95 https://t.co/IPa17v7emo""","Toronto, Ontario","St. Catharines, Ontario",,False,Tue Nov 16 17:54:42 +0000 2021,0,b'1460667660841193486'
0,Twitter for Android,b'So the plan to close Gauteng https://t.co/6dgrvHjvK0',,South Africa,,False,Tue Nov 16 17:54:50 +0000 2021,0,b'1460667694739562509'
0,Twitter for iPhone,"b'Sadly, I believe it\xe2\x80\x94seeing lots of isolating MN families on my social media feeds. https://t.co/k9jPOTsGfq'","Lincoln, NE","Lincoln, NE",,False,Tue Nov 16 17:55:26 +0000 2021,0,b'1460667842668417025'
0,Twitter for iPhone,"b'MASK UP. If you got your 2nd dose when it was first available (April/May), it has been more than 6 months, &amp; you li\xe2\x80\xa6 https://t.co/SfMcesbW1A'","Minneapolis, MN","Minneapolis, MN",,False,Tue Nov 16 17:56:13 +0000 2021,0,b'1460668040278913026'
0,Twitter for Android,"b'Today Oman has 4 cases of covid,  Ireland over 4000. Same population size. Difference is, Oman requires you to be v\xe2\x80\xa6 https://t.co/RKVfsM9a8C'",,"Muscat, Oman",,False,Tue Nov 16 17:58:34 +0000 2021,0,b'1460668634095833088'
4,Twitter for Android,b'Tutheze Village under Kiphire attained 100% Vaccination of beneficiaries of COVID19 Vaccine today (16/11/21). The d\xe2\x80\xa6 https://t.co/8CzyntASSc',Dimapur,"Dimapur, India",,False,Tue Nov 16 17:59:40 +0000 2021,2,b'1460668910127042561'
10,Twitter for iPhone,"b'500 million doses delivered by #COVAX \xe2\x80\x94 thanks to the work of @gavi, @CEPIvaccines, @WHO, @UNICEF and everyone else\xe2\x80\xa6 https://t.co/r30vKA7YRr'","Geneva, Switzerland","Le Grand-Saconnex, Suisse",,False,Tue Nov 16 18:00:45 +0000 2021,5,b'1460669180357795850'
